word	source	identifier
Glucose	MESH	D005947
NADH	MESH	D009243
NAD	MESH	D009243
Glucose-6-P	MESH	D005947
NADPH	MESH	D009249
Fatty acids	MESH	D005227
Lactate	MESH	D019344
Pyruvate	MESH	D011773
PDH	MESH	C027714
Mevalonate	MESH	D008798
Acetyl-CoA	MESH	D000105
Acetyl-carnitine	MESH	D000108
aspartate		
Oxaloacetate	MESH	D010071
Acetate	MESH	D000085
TCA	MESH	C000589078
ketoglutarate	MESH	C029743
Glutamate		
Glutamine	MESH	C578860
Amino Acids	MESH	D000596
Glutathione	MESH	D005978
Succinate	MESH	D013386
