word	source	identifier
5-Carboxy-2-pentenoyl-CoA	MESH	C046107
Glucose	MESH	D005947
PEPE E- Glycerol	MESH	D005990
Lactate	MESH	D019344
Adipyl	MESH	C092481
3-Hydroxyadipyl-CoA	MESH	C065987
Acetyl	MESH	C011632
3-Oxoadipyl-CoA	MESH	C065987
Acetate	MESH	D000085
Malonyl	MESH	D008316
Ethanol	MESH	D000431
Malonyl-CoA	MESH	D008316
Acetyl-CoA	MESH	D000105
OAA	MESH	C000588452
Acetoacetyl	MESH	C010667
3-Oxoglutaryl-CoA	MESH	C065987
Fumarate	MESH	D005650
Glyoxylate	MESH	D006038
3-Hydroxybutyryl-CoA 3-Hydroxyglutaryl-CoA	MESH	C038149
Succinate	MESH	D013386
glutaryl	MESH	C015901
Crotonyl-CoA	MESH	C010701
Glutaconyl	MESH	C032423
Butyrate	MESH	D002087
Butyryl-CoA	MESH	C024343
Glutaryl-CoA	MESH	C015901
Glutarate	MESH	D005977
