word	symbol	source	hgnc_symbol	entrez
FGF:	FGF	bioentities_symbol	FGF8	2253
FGF:	FGF	bioentities_symbol	FGF9	2254
FGF:	FGF	bioentities_symbol	FGF10	2255
FGF:	FGF	bioentities_symbol	FGF11	2256
FGF:	FGF	bioentities_symbol	FGF23	8074
LDHA	LDHA	hgnc_symbol	LDHA	3939
PKM2	PKM2	hgnc_prev_symbol	PKM	5315
RPE	RPE	hgnc_symbol	RPE	6120
FGF:	FGF	bioentities_symbol	FGF12	2257
FGF:	FGF	bioentities_symbol	FGF18	8817
FGF:	FGF	bioentities_symbol	FGF17	8822
FGF:	FGF	bioentities_symbol	FGF16	8823
FGF:	FGF	bioentities_symbol	FGF7	2252
FGFR	FGFR	bioentities_symbol	FGFR3	2261
FGF:	FGF	bioentities_symbol	FGF1	2246
FGF:	FGF	bioentities_symbol	FGF14	2259
FGF:	FGF	bioentities_symbol	FGF19	9965
FGF:	FGF	bioentities_symbol	FGF22	27006
FGF:	FGF	bioentities_symbol	FGF4	2249
FGF:	FGF	bioentities_symbol	FGF5	2250
FGF:	FGF	bioentities_symbol	FGF6	2251
FGF:	FGF	bioentities_symbol	FGF2	2247
FGF:	FGF	bioentities_symbol	FGF3	2248
FGF:	FGF	bioentities_symbol	FGF13	2258
FGFR	FGFR	bioentities_symbol	FGFR1	2260
FGF:	FGF	bioentities_symbol	FGF20	26281
FGFR	FGFR	bioentities_symbol	FGFRL1	53834
FGFR	FGFR	bioentities_symbol	FGFR4	2264
FGF:	FGF	bioentities_symbol	FGF21	26291
FGFR	FGFR	bioentities_symbol	FGFR2	2263
