word	symbol	source	hgnc_symbol	entrez
GGT	GGT	hgnc_prev_symbol	GGT1	2678
CSE	CSE	hgnc_prev_symbol	SLC2A1	6513
FRa,	FRA	hgnc_alias_symbol	RABEP2	79874
DNMT	DNMT	hgnc_prev_symbol	DNMT1	1786
GS	Gs	bioentities_symbol	GNAS	2778
GPx	GPX	bioentities_symbol	GPX6	257202
Met	Met	hgnc_alias_symbol	SLTM	79811
GPx	GPX	bioentities_symbol	GPX1	2876
CBS	CBS	hgnc_symbol	CBS	875
SOD	SOD	bioentities_symbol	SOD3	6649
SOD	SOD	bioentities_symbol	SOD2	6648
GPx	GPX	bioentities_symbol	GPX2	2877
GPx	GPX	bioentities_symbol	GPX8	493869
GS	Gs	bioentities_symbol	GNAL	2774
SOD	SOD	bioentities_symbol	SOD1	6647
GPx	GPX	bioentities_symbol	GPX5	2880
MAT	MAT	hgnc_alias_symbol	MAT1A	4143
GPx	GPX	bioentities_symbol	GPX7	2882
GPx	GPX	bioentities_symbol	GPX3	2878
SLC19A1	SLC19A1	hgnc_symbol	SLC19A1	6573
MRP	MRP	hgnc_alias_symbol	WLS	79971
SAH	SAH	hgnc_prev_symbol	ACSM3	6296
SAHH	SAHH	hgnc_alias_symbol	AHCY	191
MTR	MTR	hgnc_symbol	MTR	4548
MTHFR	MTHFR	hgnc_symbol	MTHFR	4524
GPx	GPX	bioentities_symbol	GPX4	2879
