word	source	identifier
N	MESH	D009584
CSH11,3-oxo-octanoic acid	MESH	C031492
3-oxo-decanoic acid	MESH	C031071
azanigerone E	MESH	D017962
amino-acid	MESH	D000596
Glycyl-rubropunctatin	MESH	C556146
Rubropunctatin	MESH	C556146
Monascorubrin	MESH	C522768
R-CH	MESH	C103208
N-GABA-rubropunctatin	MESH	C556146
NH3 Schiff base	MESH	D012545
6-((Z)-2-Carboxyvinyl)-N-GABA	MESH	C046948
N-threonyl-rubropunctamin	MESH	C037653
Monascorubramin		
N-glutaryl-monascorubraminic acid	MESH	C015901
N-glutaryl-rubropunctamin	MESH	C015901
7-(2-hydroxyethyl)-monascorubramine	MESH	C510964
N-threonine-monascorubramin	MESH	C061951
