word	source	identifier
EGCG	MESH	C045651
Orlistat	MESH	C055122
CAY10556	MESH	C472966
GSK2194069	MESH	C000592442
GSK837149A	MESH	C529260
Melitidin	MESH	C543780
Zoledronic	MESH	C088658
Acetyl CoA	MESH	D000105
FAs	MESH	D053222
Citrate	MESH	C102006
Mevalonate	MESH	D008798
Cholesterol	MESH	D002784
Acetyl	MESH	C011632
acyl-carnitine	MESH	D002331
Disulfiram	MESH	D004221
TCA	MESH	C000589078
Celecoxib	MESH	C105934
ONOAE-208	MESH	C047652
GSH	MESH	D005978
Misoprostol	MESH	D016595
PGE	MESH	D011458
Glu	MESH	C094686
ATO	MESH	C553022
ATRA	MESH	D014212
Brusatol	MESH	C020237
Apigenin	MESH	D047310
Trigonelline	MESH	C009560
BSO	MESH	C065566
Etomoxir	MESH	C054207
Avocatin B	MESH	D001895
BPTES	MESH	C523193
