word	source	identifier
ketobutyrate	MESH	C005087
Pyruvate	MESH	D011773
NAD	MESH	D009243
Pantothenate	MESH	D010205
NADH	MESH	D009243
Acetyl-CoA	MESH	D000105
Citrate	MESH	C102006
soleucine		
Valine	MESH	C521924
Leucine	MESH	C038361
Oxaloacetate	MESH	D010071
Aspartate		
cis-Aconitate	MESH	C043607
Threonine	MESH	C061951
Malate	MESH	D008293
Tricarboxylic Acid	MESH	D014233
ketoglutarate	MESH	C029743
Fumarate	MESH	D005650
Aceto-B-hydroxybutryate	MESH	C027745
NADPH	MESH	D009249
Acetolactate	MESH	C006359
NADP	MESH	D009249
B-Dihydroxyisovalerate	MESH	D001895
FADH	MESH	C058805
B-Dihydroxy-a-methylvalerate	MESH	C033617
Succinyl-CoA	MESH	C012046
Succinate	MESH	D013386
Acetyl CoA	MESH	D000105
Keto-B-methylvalerate	MESH	C016211
Ketoisovalerate	MESH	C001505
L-glutamate		
GTP	MESH	D006160
GDP	MESH	D006153
Coenzyme A	MESH	D003067
L-isoleucine	MESH	C043801
B-isopropylmalate	MESH	C025313
Ketoisocaproate	MESH	C013082
L-Leucine	MESH	C027819
