word	source	identifier
Geranylgeranyl diphosphate	MESH	C002963
Isopentenyl diphosphate	MESH	C004809
Prenyl diphosphate	MESH	C016077
DMAPP	MESH	C043060
Dimethylallyl diphosphate	MESH	C043060
Geranyl diphosphate	MESH	C511282
Bile acids	MESH	D001647
Cholesterol	MESH	D002784
Diterpenes	MESH	D004224
Acetate-mevalonate	MESH	D008798
mevalonate	MESH	D008798
Phytosterols	MESH	D010840
Plastoquinones	MESH	D010971
Farnasyl diphosphate	MESH	D011756
Sesquiterpenes	MESH	D012717
Squalene	MESH	D013185
Steroids	MESH	D013256
Triterpenes	MESH	D014315
Ubiquinones	MESH	D014451
Menaquinones	MESH	D024482
Monoterpenes	MESH	D039821
