word	source	identifier
squalene	MESH	D013185
2,3-oxidosqualene	MESH	C002821
lanosterol	MESH	D007810
terbinafine	MESH	C041359
tetraenol		
fenpropimorph	MESH	C050435
5-fluoropyrimidin-4-yl	MESH	C002578
voriconazole	MESH	D065819
25-azalanosterol	MESH	C039438
episterol	MESH	C060242
H	MESH	D006859
1,2,4-triazol-1-yl	MESH	C543856
fluconazole	MESH	D015725
epiminolanosterol	MESH	C059162
fecosterol	MESH	C039241
31-norlanosterol	MESH	C012626
zymosterone		
zymosterol	MESH	C015582
R= Me, itraconazole	MESH	D017964
OH	MESH	C031356
Et	MESH	C526612
posaconazole	MESH	C101425
