word	source	identifier
Behenic acid	MESH	C007547
Lignoceric acid	MESH	C010210
Adrenic acid	MESH	C011395
Docosapentaenoic acid	MESH	C026219
Stearidonic acid	MESH	C062895
Tetracosatetraenoic acid	MESH	C065411
Arachidic acid	MESH	C094477
Tetracosapentaenoic acid	MESH	C099830
acyl-CoA	MESH	D000214
ALA	MESH	D000409
Arachidonic acid	MESH	D001095
Eicosatetraenoic acid	MESH	D001095
Docosahexaenoic acid	MESH	D004281
fatty acid	MESH	D005227
Linoleic acid	MESH	D008041
Linolenic acid	MESH	D008042
Oleic acid	MESH	D009829
Stearic acid	MESH	D013229
Eicosapentaenoic acid	MESH	D015118
gamma-Linolenic acid	MESH	D017965
Palmitic acid	MESH	D019308
