word	source	identifier
Polyol	MESH	C029873
Pentose Phosphate	MESH	D010429
maltose	MESH	D008320
sorbitol	MESH	D013012
glucose	MESH	D005947
maltotetraose	MESH	C009819
GSH	MESH	D005978
NADP	MESH	D009249
maltopentaose	MESH	C019193
GSSG	MESH	D019803
maltohexaose	MESH	C016549
fructose	MESH	D005632
6-phosphogluconate	MESH	C008884
ribulose 5-phosphate ribulose	MESH	C031524
NADPH	MESH	D009249
ribose	MESH	D012266
Glycerol	MESH	D005990
5-phosphate	MESH	D010710
1,3-bisphosphoglycerate	MESH	C015891
7-phosphate	MESH	D010710
3-phosphoglycerate	MESH	C005156
glyceraldehyde	MESH	D005985
3-phosphate	MESH	D010710
Triglycerides	MESH	D014280
2-phosphoglycerate	MESH	C008885
4-phosphate	MESH	D010710
6-phosphate	MESH	D010710
Lactate	MESH	D019344
Pyruvate	MESH	D011773
Alanine	MESH	D000409
3-hydroxybutyate	MESH	C039620
Acetyl	MESH	C011632
fatty acid	MESH	D005227
citrate	MESH	C102006
acylcarnitine	MESH	C116917
oxaloacetate	MESH	D010071
cis-aconitate	MESH	C043607
CoA  -(n-2)acyl-CoA	MESH	D000214
Acetyl CoA	MESH	D000105
malate	MESH	D008293
TSA	MESH	C070842
isocitrate	MESH	D007523
3-ketoacyl-CoA	MESH	C065987
trans42-enoyl-CoA	MESH	C530366
Spermidine	MESH	D013095
L-3-hydroxy	MESH	D007980
fumarate	MESH	D005650
ketoglutarate	MESH	C029743
3-hydroxyoctanoate	MESH	C101940
3-hydroxydecanoate	MESH	C024706
ornithine	MESH	C008973
Glutamate		
3-hydroxymyristate	MESH	C017418
succinate	MESH	D013386
citrulline	MESH	C071162
Succinyl	MESH	C035687
3-hydroxypalmitate	MESH	C108229
arginine	MESH	D001127
