word	source	identifier
Phenylalanine	MESH	C119108
Tyrosine		
Lysine	MESH	C114808
oxaloacetate Acetoacetyl	MESH	C010667
phenylalanine Acetyl phosphate	MESH	C011632
Citrate	MESH	C102006
Acetyl	MESH	C011632
Acetate	MESH	D000085
Taurine	MESH	D013654
lysine <--2-Oxoglutarate	MESH	C029743
citrate	MESH	C102006
Pyruvate	MESH	D011773
lactate	MESH	D019344
Glutamate		
Serine	MESH	C047902
Glutamine	MESH	C578860
Histidine	MESH	C115717
6-phosphoenol-pyruvate	MESH	C015443
Glycine	MESH	D005998
Glucose	MESH	D005947
B-Ghicose-6P	MESH	D010695
Choline	MESH	D002794
