word	symbol	source	hgnc_symbol	entrez
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
FGF2	FGF2	hgnc_symbol	FGF2	2247
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
EPO	EPO	hgnc_symbol	EPO	2056
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
VEGF	VEGF	bioentities_symbol	PGF	5228
PLCY	PLCG	bioentities_symbol	PLCG2	5336
MAPK	MAPK	bioentities_symbol	MAPK1	5594
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
VEGF	VEGF	bioentities_symbol	VEGFD	2277
vWF	VWF	hgnc_symbol	VWF	7450
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
VEGF	VEGF	bioentities_symbol	VEGFC	7424
MAPK	MAPK	bioentities_symbol	MAPK3	5595
VEGF	VEGF	bioentities_symbol	VEGFB	7423
MAPK	MAPK	bioentities_symbol	MAPK14	1432
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
MAPK	MAPK	bioentities_symbol	MAPK10	5602
MAPK	MAPK	bioentities_symbol	MAPK9	5601
PLCY	PLCG	bioentities_symbol	PLCG1	5335
RhoA	RhoA	hgnc_alias_symbol	RHOA	387
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
VEGF	VEGF	bioentities_symbol	VEGFA	7422
MMP-9	MMP9	hgnc_symbol	MMP9	4318
SDF-1a	SDF-1a	hgnc_alias_symbol	CXCL12	6387
MAPK	MAPK	bioentities_symbol	MAPK11	5600
MAPK	MAPK	bioentities_symbol	MAPK12	6300
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK13	5603
