word	source	identifier
Glucose	MESH	D005947
NO		
Galactose	MESH	D005690
NADPH	MESH	D009249
6-phosphogluconate	MESH	C008884
Ribulose-5-phosphate	MESH	C031524
Glucose-1-P	MESH	D005947
Fructose	MESH	D005632
UDPG	MESH	D014532
Fructose-6-P	MESH	D005632
Ribose-5-phosphate	MESH	C031626
Nucleotides	MESH	D009711
F-1-P F-1,6-BP Glyceraldehyde-3-P	MESH	D005985
ATP	MESH	D000255
NADH	MESH	D009243
NAD	MESH	D009243
Pyruvate	MESH	D011773
L-lactate	MESH	D019344
Acetyl-CoA	MESH	D000105
Citrate	MESH	C102006
Fatty Acid	MESH	D005227
Citrate Acetyl-CoA	MESH	C102006
Oxaloacetate	MESH	D010071
Aconitate	MESH	D000156
Malate	MESH	D008293
TCA	MESH	C000589078
Isocitrate	MESH	D007523
ketogiutarate 4Glutamate Glutamine		
FADH	MESH	C058805
Succinate	MESH	D013386
Succinyl-CoA	MESH	C012046
Glutamine	MESH	C578860
