word	source	identifier
Pyruvate	MESH	D011773
(S)-2-Acetolactate	MESH	C006359
2-Acetolactate	MESH	C006359
RO5071	MESH	C402748
R03052	MESH	D024502
3-Hydroxy-3-methyl-2-oxobutanoic acid	MESH	C005087
lydroxy-3-methyl-2-oxobutanoic acid	MESH	C005087
R04439	MESH	D024502
2,3-Dihydroxy-3-methylbutanoate	MESH	C017447
3-Methyl-2-oxobutanoic acid	MESH	C005087
R01214	MESH	D024502
L-Valine	MESH	C035810
Acetaldehydo	MESH	C097600
Lactate	MESH	D019344
RO0224	MESH	C505453
Q-Hydroxyethyl-ThPP	MESH	D013910
Glyoxylate RO0472	MESH	D006038
Acetyl-CoA	MESH	D000105
R04672	MESH	D024502
RO0364	MESH	C521311
Glycine	MESH	D005998
2-Hydroxyethyl-ThPP	MESH	C047467
Hydroxy-3-methyl-2-oxobutanoic acid	MESH	C005087
L-Serine	MESH	C047902
Acetolactate	MESH	C006359
R03051	MESH	D024502
Q-Acetolactate	MESH	C006359
Valine	MESH	C521924
