word	source	identifier
phosphatidylglycerol	MESH	D010715
digalactosyldiacylgycerol		
glycerol-3-P	MESH	D005990
glycerophosphoglycerol	MESH	C409185
glycerol	MESH	D005990
monogalactosyldiacylgycerol		
1-acyl-glycerol-3-P	MESH	C032881
phosphatidylcholine	MESH	D010713
choline	MESH	D002794
1,2-diacyl-glycerol-3-P	MESH	C411808
UDP	MESH	D014530
galactose	MESH	D005690
phosphatidylinositol	MESH	D010716
2-diacylglycerol	MESH	D004075
myo-inositol	MESH	C572459
glucose	MESH	D005947
sulfoquinovose	MESH	C009358
glucose-6-P	MESH	D005947
sulfoquinovosyldiacylglycerol	MESH	C013694
triacylglycerol	MESH	D014280
diacylglyceryl trimethylhomoserine	MESH	C021660
