word	symbol	source	hgnc_symbol	entrez
TCR	TCR	bioentities_symbol	TRD	6964
(IL-4	IL4	hgnc_symbol	IL4	3565
(AP-1)	AP1	bioentities_symbol	FOSB	2354
(AP-1)	AP1	bioentities_symbol	JUNB	3726
(AP-1)	AP1	bioentities_symbol	JUND	3727
(AP-1)	AP1	bioentities_symbol	FOSL2	2355
(AP-1)	AP1	bioentities_symbol	JUN	3725
c-JUN	c-Jun	hgnc_alias_symbol	JUN	3725
IL-2	IL-2	hgnc_alias_symbol	IL2	3558
(AP-1)	AP1	bioentities_symbol	FOSL1	8061
CD95	CD95	hgnc_alias_symbol	FAS	355
TCR	TCR	bioentities_symbol	TRA	6955
TCR	TCR	bioentities_symbol	TRB	6957
(AP-1)	AP1	bioentities_symbol	FOS	2353
IL-4	IL-4	hgnc_alias_symbol	IL4	3565
TCR	TCR	bioentities_symbol	TRG	6965
NKG2D	NKG2-D	hgnc_alias_symbol	KLRK1	22914
IL-2R	IL2R	hgnc_prev_symbol	IL2RA	3559
