word	source	identifier
Tryptophan		
Indoleamine		
Kynurenine	MESH	C029366
Kupigenine		
3-hydroxykynurenine	MESH	C402223
Anthranilic acid	MESH	C031385
Kynurenic acid	MESH	D007736
NMDA		
5-hydroxy-anthranilic acid	MESH	C031385
3-hydroxyanthranilic acid	MESH	D015095
3-liydroxylanthraniate 3,4	MESH	C052614
2-amini-3-carboxymuconate	MESH	C558759
2-amino-3-carboxymuconate	MESH	C558759
semialdehyde	MESH	C009338
Picolinic acid	MESH	C030614
Quinolinic acid	MESH	D017378
Quinolinate phosphoribosyl	MESH	D017378
Nicotinamide	MESH	D009536
