word	source	identifier
Prephenate	MESH	C005550
PPA	MESH	D010665
Arogenate	MESH	C015478
L-Tyrosine L-Phenylalanine	MESH	C473904
trans-Cinnamic acid	MESH	C426667
p-Coumaric acid	MESH	C032171
C3H	MESH	C543495
Caffeic acid	MESH	D002109
Tyramine	MESH	D014439
3,4-Dihydroxybenzaldehyde	MESH	C005581
Norbelladine		
Norcraugsodine		
3-O,N-Dimethylnorbelladine	MESH	D013481
N4OMT	MESH	C060706
4'-O-Methylnorbelladine	MESH	D013481
3:4-0-Dimethylnorbelladine	MESH	C063832
Galanthamine	MESH	D005702
Nornarwedine		
Noroxomaritidine		
Oxomaritinamine		
Noroxopluviine		
Normaritidine		
Maritinamine		
Haemanthamine	MESH	C462104
Crinine	MESH	C528221
Plicamine	MESH	C544217
Galasine		
Secoplicamine		
Graciline		
Galanthindole	MESH	C480882
Montanine	MESH	C517208
Pretazettine	MESH	C010766
Phenylpropanoid	MESH	C520402
tyramine	MESH	D014439
