word	symbol	source	hgnc_symbol	entrez
WNT	WNT	bioentities_symbol	WNT3	7473
WNT4	WNT4	hgnc_symbol	WNT4	54361
WNT5A	WNT5A	hgnc_symbol	WNT5A	7474
WNT	WNT	bioentities_symbol	WNT5A	7474
WNT	WNT	bioentities_symbol	WNT6	7475
WNT	WNT	bioentities_symbol	WNT2	7472
LATS2	LATS2	hgnc_symbol	LATS2	26524
WNT2B	WNT2B	hgnc_symbol	WNT2B	7482
WNT3	WNT3	hgnc_symbol	WNT3	7473
WNT	WNT	bioentities_symbol	WNT10B	7480
WNT	WNT	bioentities_symbol	WNT11	7481
WNT	WNT	bioentities_symbol	WNT2B	7482
WNT	WNT	bioentities_symbol	WNT9A	7483
WNT	WNT	bioentities_symbol	WNT9B	7484
WNT	WNT	bioentities_symbol	WNT10A	80326
WNT	WNT	bioentities_symbol	WNT5B	81029
WNT	WNT	bioentities_symbol	WNT3A	89780
WNT10B	WNT10B	hgnc_symbol	WNT10B	7480
WNT16	WNT16	hgnc_symbol	WNT16	51384
WNT2	WNT2	hgnc_symbol	WNT2	7472
RASSF6	RASSF6	hgnc_symbol	RASSF6	166824
SAV1	SAV1	hgnc_symbol	SAV1	60485
SCRIB	SCRIB	hgnc_symbol	SCRIB	23513
SMAD2	SMAD2	hgnc_symbol	SMAD2	4087
SMAD3	SMAD3	hgnc_symbol	SMAD3	4088
SMAD4	SMAD4	hgnc_symbol	SMAD4	4089
SMAD7	SMAD7	hgnc_symbol	SMAD7	4092
SNAI2	SNAI2	hgnc_symbol	SNAI2	6591
SOX2	SOX2	hgnc_symbol	SOX2	6657
TCF7	TCF7	hgnc_symbol	TCF7	6932
TCF7L2	TCF7L2	hgnc_symbol	TCF7L2	6934
WNT11	WNT11	hgnc_symbol	WNT11	7481
PRKCI	PRKCI	hgnc_symbol	PRKCI	5584
FZD6	FZD6	hgnc_symbol	FZD6	8323
FZD7	FZD7	hgnc_symbol	FZD7	8324
GDF6	GDF6	hgnc_symbol	GDF6	392255
GLI2	GLI2	hgnc_symbol	GLI2	2736
GSK3B	GSK3B	hgnc_symbol	GSK3B	2932
ID1	ID1	hgnc_symbol	ID1	3397
ID2	ID2	hgnc_symbol	ID2	3398
INADL	INADL	hgnc_prev_symbol	PATJ	10207
LATS1	LATS1	hgnc_symbol	LATS1	9113
ACTB	ACTB	hgnc_symbol	ACTB	60
AREG	AREG	hgnc_symbol	AREG	374
AXIN2	AXIN2	hgnc_symbol	AXIN2	8313
WNT	WNT	bioentities_symbol	WNT7A	7476
WNT	WNT	bioentities_symbol	WNT7B	7477
WNT	WNT	bioentities_symbol	WNT8A	7478
WNT	WNT	bioentities_symbol	WNT8B	7479
"""BMP7"	BMP7	hgnc_symbol	BMP7	655
BMPR1A	BMPR1A	hgnc_symbol	BMPR1A	657
BMPR1B	BMPR1B	hgnc_symbol	BMPR1B	658
BMPR2	BMPR2	hgnc_symbol	BMPR2	659
BTRC	BTRC	hgnc_symbol	BTRC	8945
CCND2	CCND2	hgnc_symbol	CCND2	894
CRB1	CRB1	hgnc_symbol	CRB1	23418
CTGF	CTGF	hgnc_symbol	CTGF	1490
CTNNA1	CTNNA1	hgnc_symbol	CTNNA1	1495
CTNNA2	CTNNA2	hgnc_symbol	CTNNA2	1496
CTNNA3	CTNNA3	hgnc_symbol	CTNNA3	29119
CTNNB1	CTNNB1	hgnc_symbol	CTNNB1	1499
DLG1	DLG1	hgnc_symbol	DLG1	1739
DLG2	DLG2	hgnc_symbol	DLG2	1740
DLG3	DLG3	hgnc_symbol	DLG3	1741
DLG4	DLG4	hgnc_symbol	DLG4	1742
DVL3	DVL3	hgnc_symbol	DVL3	1857
FBXW11	FBXW11	hgnc_symbol	FBXW11	23291
WNT6	WNT6	hgnc_symbol	WNT6	7475
WNT7A	WNT7A	hgnc_symbol	WNT7A	7476
WNT7B	WNT7B	hgnc_symbol	WNT7B	7477
WNT8B	WNT8B	hgnc_symbol	WNT8B	7479
TEAD1	TEAD1	hgnc_symbol	TEAD1	7003
TEAD3	TEAD3	hgnc_symbol	TEAD3	7005
TGFB1	TGFB1	hgnc_symbol	TGFB1	7040
TGFB2	TGFB2	hgnc_symbol	TGFB2	7042
TGFBR1	TGFBR1	hgnc_symbol	TGFBR1	7046
TGFBR2	TGFBR2	hgnc_symbol	TGFBR2	7048
TP53BP2	TP53BP2	hgnc_symbol	TP53BP2	7159
TP73	TP73	hgnc_symbol	TP73	7161
WNT	WNT	bioentities_symbol	WNT16	51384
WNT	WNT	bioentities_symbol	WNT4	54361
WNT	WNT	bioentities_symbol	WNT1	7471
YWHAZ	YWHAZ	hgnc_symbol	YWHAZ	7534
PPP2R1B	PPP2R1B	hgnc_symbol	PPP2R1B	5519
LEF1	LEF1	hgnc_symbol	LEF1	51176
BBC3	BBC3	hgnc_symbol	BBC3	27113
BMP2	BMP2	hgnc_symbol	BMP2	650
BMP4	BMP4	hgnc_symbol	BMP4	652
BMP5	BMP5	hgnc_symbol	BMP5	653
PARD3	PARD3	hgnc_symbol	PARD3	56288
PARD6B	PARD6B	hgnc_symbol	PARD6B	84612
PARD6G	PARD6G	hgnc_symbol	PARD6G	84552
PPP1CB	PPP1CB	hgnc_symbol	PPP1CB	5500
PPP1CC	PPP1CC	hgnc_symbol	PPP1CC	5501
PPP2CA	PPP2CA	hgnc_symbol	PPP2CA	5515
PPP2R1A	PPP2R1A	hgnc_symbol	PPP2R1A	5518
FRMD6	FRMD6	hgnc_symbol	FRMD6	122786
PPP2R2A	PPP2R2A	hgnc_symbol	PPP2R2A	5520
PPP2R2B.	PPP2R2B	hgnc_symbol	PPP2R2B	5521
PPP2R2C	PPP2R2C	hgnc_symbol	PPP2R2C	5522
FZD5	FZD5	hgnc_symbol	FZD5	7855
WWC1	WWC1	hgnc_symbol	WWC1	23286
WWTR1	WWTR1	hgnc_symbol	WWTR1	25937
YAP1	YAP1	hgnc_symbol	YAP1	10413
YWHAB	YWHAB	hgnc_symbol	YWHAB	7529
YWHAE	YWHAE	hgnc_symbol	YWHAE	7531
YWHAG	YWHAG	hgnc_symbol	YWHAG	7532
FGF1	FGF1	hgnc_symbol	FGF1	2246
FRMD1	FRMD1	hgnc_symbol	FRMD1	79981
LLGL1	LLGL1	hgnc_symbol	LLGL1	3996
FZD1	FZD1	hgnc_symbol	FZD1	8321
FZD3	FZD3	hgnc_symbol	FZD3	7976
FZD4	FZD4	hgnc_symbol	FZD4	8322
NF2	NF2	hgnc_symbol	NF2	4771
MOB1A	MOB1A	hgnc_symbol	MOB1A	55233
MOB1B	MOB1B	hgnc_symbol	MOB1B	92597
MPP5	MPP5	hgnc_symbol	MPP5	64398
YWHAQ	YWHAQ	hgnc_symbol	YWHAQ	10971
WNT9A	WNT9A	hgnc_symbol	WNT9A	7483
WNT9B	WNT9B	hgnc_symbol	WNT9B	7484
YWHAH	YWHAH	hgnc_symbol	YWHAH	7533
