word	source	identifier
alanine	MESH	D000409
arginine	MESH	D001120
asparagine	MESH	D001216
aspartate	MESH	D001224
cysteine	MESH	D003545
glucose	MESH	D005947
glutamine	MESH	D005973
glycine	MESH	D005998
histidine	MESH	D006639
isoleucine	MESH	D007532
leucine	MESH	D007930
lysine	MESH	D008239
methionine	MESH	D008715
pentose phosphate	MESH	D010429
phenylalanine	MESH	D010649
proline	MESH	D011392
serine	MESH	D012694
threonine	MESH	D013912
tryptophan	MESH	D014364
tyrosine	MESH	D014443
valine	MESH	D014633
glutamate	MESH	D018698
