word	symbol	source	hgnc_symbol	entrez
HIF1	HIF1	bioentities_symbol	HIF1A	3091
Wnt	WNT	bioentities_symbol	WNT10B	7480
Fzd	FZD	bioentities_symbol	FZD5	7855
HIF1	HIF1	bioentities_symbol	ARNT	405
Gli1,2	GLI2	hgnc_symbol	GLI2	2736
Gli	GLI	hgnc_prev_symbol	GLI1	2735
Jag1,2	JAG1	hgnc_symbol	JAG1	182
Wnt	WNT	bioentities_symbol	WNT3A	89780
Fzd	FZD	bioentities_symbol	FZD8	8325
Wnt	WNT	bioentities_symbol	WNT10A	80326
Wnt	WNT	bioentities_symbol	WNT5B	81029
Fzd	FZD	bioentities_symbol	FZD10	11211
Fzd	FZD	bioentities_symbol	FZD2	2535
Jag1,2	JAG2	hgnc_symbol	JAG2	3714
Fzd	FZD	bioentities_symbol	FZD4	8322
Gli1,2	GLI1	hgnc_symbol	GLI1	2735
Fzd	FZD	bioentities_symbol	FZD7	8324
Twist2,Goosecoid,Foxc1,2,	TWIST2	hgnc_symbol	TWIST2	117581
Wnt	WNT	bioentities_symbol	WNT9B	7484
Wnt	WNT	bioentities_symbol	WNT6	7475
E-cadherin	CDH1	hgnc_symbol	CDH1	999
ERB/EGF	ER-beta	hgnc_alias_symbol	ESR2	2100
Fzd	FZD	bioentities_symbol	FZD9	8326
Fzd	FZD	bioentities_symbol	FZD1	8321
Notch	Notch	bioentities_symbol	NOTCH4	4855
Notch	Notch	bioentities_symbol	NOTCH1	4851
Fzd	FZD	bioentities_symbol	FZD3	7976
TGFBR	TGFBR	bioentities_symbol	TGFBR3	7049
TGFBR	TGFBR	bioentities_symbol	TGFBR1	7046
Fzd	FZD	bioentities_symbol	FZD6	8323
(Slug),	SLUG	hgnc_prev_symbol	SNAI2	6591
Twist1,	TWIST1	hgnc_symbol	TWIST1	7291
SNAI1	SNAI1	hgnc_symbol	SNAI1	6615
SNAI2	SNAI2	hgnc_symbol	SNAI2	6591
SNAI3,	SNAI3	hgnc_symbol	SNAI3	333929
ERB/EGF	EGF	hgnc_symbol	EGF	1950
Wnt	WNT	bioentities_symbol	WNT16	51384
TGFB	TGFB	bioentities_symbol	TGFB2	7042
TGFB	TGFB	bioentities_symbol	TGFB3	7043
TGFBR	TGFBR	bioentities_symbol	TGFBR2	7048
Notch	Notch	bioentities_symbol	NOTCH3	4854
Ptch	PTCH	hgnc_prev_symbol	PTCH1	5727
(SIP1)	SIP1	hgnc_prev_symbol	GEMIN2	8487
TGFBRI/I	TGFBR1	hgnc_symbol	TGFBR1	7046
Wnt	WNT	bioentities_symbol	WNT5A	7474
Bcatenin	BCATENIN	bioentities_symbol	CTNNB1	1499
DLL1,3,4	DLL3	hgnc_symbol	DLL3	10683
Wnt	WNT	bioentities_symbol	WNT7A	7476
DLL1,3,4	DLL1	hgnc_symbol	DLL1	28514
(Snail),	SNAIL	hgnc_alias_symbol	SNAI1	6615
Smad	SMAD	bioentities_symbol	SMAD4	4089
Wnt	WNT	bioentities_symbol	WNT4	54361
TGFB	TGFB	bioentities_symbol	TGFB1	7040
Notch	Notch	bioentities_symbol	NOTCH2	4853
Smad	SMAD	bioentities_symbol	SMAD9	4093
Wnt	WNT	bioentities_symbol	WNT2	7472
Wnt	WNT	bioentities_symbol	WNT3	7473
Smo	SMO	hgnc_symbol	SMO	6608
ŻEB2	ZEB2	hgnc_symbol	ZEB2	9839
Smad	SMAD	bioentities_symbol	SMAD7	4092
DLL1,3,4	DLL4	hgnc_symbol	DLL4	54567
Wnt	WNT	bioentities_symbol	WNT1	7471
SNAI3,KLF8,Twist1,	KLF8	hgnc_symbol	KLF8	11279
Smad	SMAD	bioentities_symbol	SMAD3	4088
Smad	SMAD	bioentities_symbol	SMAD5	4090
Smad2/3,4	SMAD3	hgnc_symbol	SMAD3	4088
Smad	SMAD	bioentities_symbol	SMAD6	4091
Wnt	WNT	bioentities_symbol	WNT8A	7478
Smad2/3,4	SMAD4	hgnc_symbol	SMAD4	4089
Smad	SMAD	bioentities_symbol	SMAD1	4086
Axl	AXL	hgnc_symbol	AXL	558
ZEB1,	ZEB1	hgnc_symbol	ZEB1	6935
Wnt	WNT	bioentities_symbol	WNT9A	7483
Wnt	WNT	bioentities_symbol	WNT11	7481
Smad	SMAD	bioentities_symbol	SMAD2	4087
Wnt	WNT	bioentities_symbol	WNT7B	7477
Smad2/3,4	SMAD2	hgnc_symbol	SMAD2	4087
Wnt	WNT	bioentities_symbol	WNT2B	7482
Wnt	WNT	bioentities_symbol	WNT8B	7479
