word	symbol	source	hgnc_symbol	entrez
Wnt	WNT	bioentities_symbol	WNT11	7481
NLK	NLK	hgnc_symbol	NLK	51701
Wnt	WNT	bioentities_symbol	WNT8B	7479
Wnt	WNT	bioentities_symbol	WNT10B	7480
*C-Myc,CyclinD1,DKK1,etc.	Cyclin-D1	bioentities_symbol	CCND1	595
Wnt	WNT	bioentities_symbol	WNT10A	80326
Wnt	WNT	bioentities_symbol	WNT7A	7476
HDPR1	HDPR1	hgnc_alias_symbol	DACT1	51339
Wnt	WNT	bioentities_symbol	WNT8A	7478
Wnt	WNT	bioentities_symbol	WNT2	7472
Wnt	WNT	bioentities_symbol	WNT2B	7482
Prickle-1	PRICKLE1	hgnc_symbol	PRICKLE1	144165
Wnt	WNT	bioentities_symbol	WNT7B	7477
Wnt	WNT	bioentities_symbol	WNT3	7473
CKI.	CKI	hgnc_alias_symbol	CHKA	1119
Wnt	WNT	bioentities_symbol	WNT1	7471
C-Myc,	c-Myc	hgnc_alias_symbol	MYC	4609
GSK3B	GSK3B	hgnc_symbol	GSK3B	2932
FZD	FZD	bioentities_symbol	FZD10	11211
FZD	FZD	bioentities_symbol	FZD5	7855
Wnt	WNT	bioentities_symbol	WNT9B	7484
Axin	AXIN	bioentities_symbol	AXIN1	8312
Wnt	WNT	bioentities_symbol	WNT5B	81029
Wnt	WNT	bioentities_symbol	WNT9A	7483
Wnt	WNT	bioentities_symbol	WNT5A	7474
Wnt	WNT	bioentities_symbol	WNT6	7475
Axin	AXIN	bioentities_symbol	AXIN2	8313
B-catenin	beta-catenin	hgnc_alias_symbol	CTNNB1	1499
FZD	FZD	bioentities_symbol	FZD7	8324
Wnt	WNT	bioentities_symbol	WNT16	51384
FZD	FZD	bioentities_symbol	FZD3	7976
FZD	FZD	bioentities_symbol	FZD9	8326
DKK1,	DKK1	hgnc_symbol	DKK1	22943
CBP	CBP	hgnc_prev_symbol	OPN1LW	5956
Wnt	WNT	bioentities_symbol	WNT4	54361
FZD	FZD	bioentities_symbol	FZD8	8325
DKK3	DKK3	hgnc_symbol	DKK3	27122
FZD	FZD	bioentities_symbol	FZD2	2535
FZD	FZD	bioentities_symbol	FZD1	8321
FZD	FZD	bioentities_symbol	FZD6	8323
Wnt	WNT	bioentities_symbol	WNT3A	89780
DKK2,	DKK2	hgnc_symbol	DKK2	27123
FZD	FZD	bioentities_symbol	FZD4	8322
DKK4	DKK4	hgnc_symbol	DKK4	27121
