word	source	identifier
S-Formylglutathione	MESH	C029468
S-formylglutathione	MESH	C029468
5,10-methylene-THMPT	MESH	C054095
5-formyl-THMPT	MESH	C054095
THMPT	MESH	C054095
methenyl-THMPT	MESH	C054095
aconitate	MESH	D000156
methanol	MESH	D000432
formaldehyde	MESH	D005557
formate	MESH	D005561
formate-THF	MESH	D005561
glutathione	MESH	D005978
glycine	MESH	D005998
glyoxylate	MESH	D006038
serine-glyoxylate	MESH	D006038
isocitrate	MESH	D007523
oxaloacetate	MESH	D010071
phosphoenolpyruvate	MESH	D010728
serine	MESH	D012694
succinate	MESH	D013386
