word	source	identifier
Pentose Phosphate	MESH	D010429
Glucose	MESH	D005947
NADP	MESH	D009249
NADPH	MESH	D009249
Glucose-6-Phosphate	MESH	D019298
Fructose-6-Phosphate	MESH	C027618
Glyceraldehyde-3-Phosphate	MESH	D005986
Ribose	MESH	D012266
Pyruvate	MESH	D011773
Lactate	MESH	D019344
Nucleotide	MESH	D009711
TCA	MESH	C000589078
Amino Acids	MESH	D000596
Acetyl Co-A	MESH	D000105
Fatty Acids	MESH	D005227
Arginine	MESH	D001127
Citrate	MESH	C102006
Omithine		
Itaconate	MESH	C005229
Cholesterol	MESH	D002784
Succinate	MESH	D013386
succinate	MESH	D013386
Tryptophan		
Kynurenine	MESH	C029366
Glutamine	MESH	C578860
NO		
