word	source	identifier
Cholic acid	MESH	D002793
TCA	MESH	C000589078
DCA	MESH	C048628
Deoxycholic acid	MESH	D003840
GDCA		
TDCA	MESH	C083678
Oxysterol	MESH	C083714
Cholesterol	MESH	D002784
Chenodeoxycholic acid	MESH	D002635
CDCA	MESH	C081330
TCDCA		
Lithocholic acid	MESH	D008095
UDCA	MESH	C433771
Ursodeoxycholic acid	MESH	D014580
GUDCA		
TUDCA	MESH	C031655
Muricholic acid	MESH	C004821
GaMCA	MESH	C043055
TaMSA	MESH	D020066
B-Muricholic acid	MESH	C004821
o-Muricholic acid	MESH	C004821
OH	MESH	C031356
OH-7B	MESH	C031356
