word	source	identifier
dipicolinic acid	MESH	C004860
Acetolactate	MESH	C006359
Succinyl-CoA	MESH	C012046
Picolinate	MESH	C030614
Ribulose-5-P	MESH	C100182
Arginine	MESH	D001120
carbohydrate	MESH	D002241
Fatty Acid	MESH	D005227
fatty acids	MESH	D005227
Fructose-6-P	MESH	D005632
Glucose-6-P	MESH	D005947
Glyceraldehyde-3-P	MESH	D005985
Glycine	MESH	D005998
Isocitrate	MESH	D007523
Malate	MESH	D008293
Oxaloacetate	MESH	D010071
Pyruvate	MESH	D011773
Riboflavin	MESH	D012256
Serine	MESH	D012694
Succinate	MESH	D013386
Threonine	MESH	D013912
Val	MESH	D014633
Glutamate	MESH	D018698
Lactate	MESH	D019344
