word	source	identifier
Pelargonidin-3-glycoside Cyanidin-3-glycoside	MESH	C000597824
Leucocyanidin	MESH	C001532
Dihydroquercetin	MESH	C003377
Naringenin	MESH	C005273
Eriodictyol	MESH	C007619
OH Eriodictyol	MESH	C007619
Cyanidin	MESH	C017154
Delphinidin	MESH	C017185
Delphinidin-3 glycoside	MESH	C017185
Naringenin chalcone	MESH	C027329
Leucodelphinidin	MESH	C031451
Pelargonidin	MESH	C066957
Dihydrokaempferol	MESH	C080220
Dihydromyricetin	MESH	C472036
malonyl-CoA	MESH	D008316
L-phenylalanine	MESH	D010649
Genistein	MESH	D019833
