word	source	identifier
Hexadecanoyl-ACP	MESH	C053078
Octadecanoyl-ACP	MESH	C053078
Octanoyl-ACP	MESH	C053078
hexadecanoyl-ACP	MESH	C053078
tetradecanoyl-ACP	MESH	C053078
Biotin	MESH	D001710
biotin	MESH	D001710
Cardiolipin	MESH	D002308
choline	MESH	D002794
Coenzyme A	MESH	D003067
CDP-diacylglycerol	MESH	D003567
ethanolamine	MESH	D004983
D-glucosamine	MESH	D005944
glucosamine	MESH	D005944
glycerol	MESH	D005990
glycerophosphate	MESH	D005994
lysine	MESH	D008239
Malonyl-CoA	MESH	D008316
Phosphatidic acid	MESH	D010712
Phosphatidylcholine	MESH	D010713
pyruvate	MESH	D011773
L-serine	MESH	D012694
Serine	MESH	D012694
UDP	MESH	D014530
UDP-2-0-(2-hydroxy	MESH	D014530
UDP-3-0-(3- )	MESH	D014530
UTP	MESH	D014544
