word	source	identifier
cosaponin		
Obactone		
apioside	MESH	C103139
Astragaloside	MESH	C052064
phenylethanol	MESH	D010626
1-0-galoyl2-0	MESH	C027727
1,2-Berzenedicarboxyke	MESH	C508406
dioctyl	MESH	C063695
ester	MESH	D004952
Uraonin		
UUnalsoninN	MESH	D009584
7-o-glucogranoside	MESH	D010100
chryspanol		
p-hydroxyberzy9-6,7inydraxy-N-meinylisoguinaine	MESH	C012619
oleane acid	MESH	C085137
2-11-hecadecenoic	MESH	C052313
Bertetine		
Aradodin		
Hypohine		
Chlorognic acid	MESH	D000596
H	MESH	D006859
tydrobenzyl		
malo acid	MESH	D000596
Cryptochiorogenin		
O	MESH	D013481
diglusaide		
