word	source	identifier
phosphate	MESH	D010710
3-Deoxy-arabino	MESH	C090607
heptulonate 7-phosphate	MESH	D010710
3-Dehydroquinate	MESH	C474477
Coniferin	MESH	C016316
Syringin	MESH	C028305
S-Hydroxyconifery COMT	MESH	D013455
Sinapyl alcohol	MESH	C496130
alcohol OMT	MESH	C060706
alcohol	MESH	D000431
aldehyde	MESH	D000447
Coniferaldehyde	MESH	C075384
L-Phenytalanine	MESH	C025076
S-llydroxy	MESH	D013455
Feruloyl	MESH	C119167
Caffeoyl-CoA	MESH	C058645
Sinapoyl-CoA	MESH	C459096
Cinnamic acid	MESH	C029010
Coumaric acid	MESH	D003373
ESLSHydroxyferulien COMT Sinapie acid E Sinapoyl malate  acid methl ester	MESH	C079164
Ferulic acid	MESH	C004999
Caffeic acid	MESH	D002109
