word	symbol	source	hgnc_symbol	entrez
StaR	STAR	hgnc_symbol	STAR	6770
CYP11A1	CYP11A1	hgnc_symbol	CYP11A1	1583
HSD3B2	HSD3B2	hgnc_symbol	HSD3B2	3284
AKR1C2	AKR1C2	hgnc_symbol	AKR1C2	1646
AKR1C4	AKR1C4	hgnc_symbol	AKR1C4	1109
CYP17A1	CYP17A1	hgnc_symbol	CYP17A1	1586
CYP17A1	CYP17A1	hgnc_symbol	CYP17A1	1586
HSD3B2	HSD3B2	hgnc_symbol	HSD3B2	3284
CYP17A1	CYP17A1	hgnc_symbol	CYP17A1	1586
AKR1C2	AKR1C2	hgnc_symbol	AKR1C2	1646
AKR1C4	AKR1C4	hgnc_symbol	AKR1C4	1109
CYP17A1	CYP17A1	hgnc_symbol	CYP17A1	1586
HSD17B3	HSD17B3	hgnc_symbol	HSD17B3	3293
HSD17B6	HSD17B6	hgnc_symbol	HSD17B6	8630
