word	source	identifier
Methionine	MESH	D008715
Folic acid	MESH	D005492
Metin	MESH	D008712
THF	MESH	C006461
Formate Formate	MESH	D005561
Cytosine	MESH	D003596
Serine Serine	MESH	C047902
formyl-THF	MESH	C006461
Glycine Glycine	MESH	D005998
5,10-methenyl-THF	MESH	C006461
5,10-methylene-THF	MESH	C006461
Homocysteine	MESH	D006710
O 5-methylcytosine	MESH	D044503
Cystathionine	MESH	D003540
O MMA	MESH	C079575
5-methyl-THF	MESH	C006461
Riboflavin	MESH	D012256
DMA	MESH	C052864
Serine	MESH	C047902
Creatine	MESH	D003401
Pyrimidine	MESH	C030986
Purine	MESH	D011687
Glutathionine		
Cysteine	MESH	D003545
formate	MESH	D005561
folates	MESH	D005492
