word	symbol	source	hgnc_symbol	entrez
1h	LH	bioentities_symbol	CGA	1081
1h	LH	bioentities_symbol	LHB	3972
Hspal	HSPA1	hgnc_prev_symbol	HSPA1A	3303
Dnajb1	DNAJB1	hgnc_symbol	DNAJB1	3337
Hspa8	HSPA8	hgnc_symbol	HSPA8	3312
A,E,PP,	APP	hgnc_symbol	APP	351
E,LO,PD,PP	EPD	hgnc_alias_symbol	ALDH7A1	501
E,LO,PD,PP	EPP	hgnc_alias_symbol	EPX	8288
Hsphl	HSPH1	hgnc_symbol	HSPH1	10808
E,PD	EPD	hgnc_alias_symbol	ALDH7A1	501
Hsfl	HSF1	hgnc_symbol	HSF1	3297
A,E,P,PP	APP	hgnc_symbol	APP	351
Hspbl	HSPB1	hgnc_symbol	HSPB1	3315
Bag3	BAG3	hgnc_symbol	BAG3	9531
E,PD	EPD	hgnc_alias_symbol	ALDH7A1	501
Dnaja4	DNAJA4	hgnc_symbol	DNAJA4	55466
Cryab	CRYAB	hgnc_symbol	CRYAB	1410
Dnajal	DNAJA1	hgnc_symbol	DNAJA1	3301
Ctr	CTR	hgnc_alias_symbol	CALCR	799
Hsfl	HSF1	hgnc_symbol	HSF1	3297
