word	symbol	source	hgnc_symbol	entrez
(ERK)	ERK	bioentities_symbol	MAPK1	5594
(ERK)	ERK	bioentities_symbol	MAPK3	5595
(JNK)	JNK	bioentities_symbol	MAPK8	5599
(JNK)	JNK	bioentities_symbol	MAPK9	5601
(JNK)	JNK	bioentities_symbol	MAPK10	5602
Ksr	KSR	bioentities_symbol	KSR2	283455
Ksr	KSR	bioentities_symbol	KSR1	8844
Lcb1?	LCB1	hgnc_alias_symbol	SPTLC1	10558
(MEK)	MEK	bioentities_symbol	MAP2K1	5604
(MEK)	MEK	bioentities_symbol	MAP2K2	5605
(MKK7)	MKK7	hgnc_alias_symbol	MAP2K7	5609
(MKP-1)	MKP-1	hgnc_alias_symbol	DUSP1	1843
PLP-	PLP	hgnc_prev_symbol	PLP1	5354
(Raf-1)	RAF1	hgnc_symbol	RAF1	5894
SPT	SPT	hgnc_alias_symbol	AGXT	189
