word	source	identifier
Dihydroquercetin	MESH	C003377
Naringenin	MESH	C005273
Eriodictyol	MESH	C007619
Cyanidin	MESH	C017154
Naringenin chalcone	MESH	C027329
Anthranilate	MESH	C031385
Octanoate	MESH	C031492
Alanine	MESH	D000409
Myricetin Aspartate	MESH	D001224
Fatty acid	MESH	D005227
Flavonoid	MESH	D005419
D-Glucose	MESH	D005947
Glucose	MESH	D005947
Glyceraldehyde	MESH	D005985
Histidine	MESH	D006639
isocitrate	MESH	D007523
Leucine	MESH	D007930
Lysine	MESH	D008239
Oxaloacetate	MESH	D010071
Pyruvate	MESH	D011773
Quercetin	MESH	D011794
L-Valine	MESH	D014633
linoleate	MESH	D019787
Salicylic acid	MESH	D020156
Apigenin	MESH	D047310
Luteolin	MESH	D047311
