word	symbol	source	hgnc_symbol	entrez
XBP1	XBP1	hgnc_symbol	XBP1	7494
GADD34	GADD34	hgnc_alias_symbol	PPP1R15A	23645
PERK	PERK	hgnc_alias_symbol	EIF2AK3	9451
S1P/S2P	S1P	hgnc_alias_symbol	MBTPS1	8720
S1P/S2P	S2P	hgnc_alias_symbol	MBTPS2	51360
CHOP-	CHOP	hgnc_alias_symbol	DDIT3	1649
IRE1	IRE1	hgnc_alias_symbol	ERN1	2081
ATF4	ATF4	hgnc_symbol	ATF4	468
elF2	ELF2	hgnc_symbol	ELF2	1998
BiP/GRP78	BiP	hgnc_alias_symbol	HSPA5	3309
BiP/GRP78	GRP78	hgnc_prev_symbol	HSPA5	3309
ATF6	ATF6	hgnc_symbol	ATF6	22926
