word	source	identifier
3-Phosphoglycerate	MESH	C005156
2-Phosphoglycerate	MESH	C008885
Succinyl-CoA 4 Succinyl	MESH	C012046
Fructose-1,6-bisphosphate	MESH	C029063
Glycerol-3-phosphate	MESH	C029620
Acetaldehyde	MESH	D000079
Acetate	MESH	D000085
Ethanol	MESH	D000431
Ergosterol	MESH	D004875
Galactose	MESH	D005690
Glucose	MESH	D005947
Glyceraldehyde-3-phosphate	MESH	D005986
Glycerol	MESH	D005990
Isocitrate	MESH	D007523
Lanosterol	MESH	D007810
Mevalonate	MESH	D008798
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Squalene-23eparide	MESH	D013185
Succinate	MESH	D013386
Trehalose	MESH	D014199
UDP	MESH	D014530
Glucose-6-phosphate	MESH	D019298
Oxaloacetic acid	MESH	D062907
