word	source	identifier
teruloyl hexose	MESH	D006601
ferulic acid	MESH	C004999
4-O-hexcside	MESH	D013481
sinapic acid	MESH	C073734
4-0-hexoside	MESH	C063832
phenylalanine	MESH	C119108
OMe	MESH	C091723
Dcoumaric acid	MESH	D000596
CSE cafeic acid		
sinapic	MESH	C073734
pcoumaroyl C3'H	MESH	C543495
pcoumaroyl		
caffeoyl	MESH	C058645
feruloyl	MESH	C119167
sinapoyl	MESH	C080229
quinic acid	MESH	D011801
syringyl lactic acid	MESH	D019344
hexoside		
dihydroferulic acid	MESH	C520807
pcoumaraldehyde		
conferaldehyde		
sinapaldehyde	MESH	C075386
dhydroferulo acid	MESH	D000596
dihydrosinapic acid	MESH	D000596
dihydroconiferaldahyde		
dihydrosinapaidehyde		
Oligolignol hexosides		
G(8-5)G 9-0-hexoside	MESH	C540769
G8-0-4G 9-0-hexoside	MESH	C493306
alcohol	MESH	D000431
coniferyl aloohol	MESH	C010559
sinapyl alcohol	MESH	C496130
S(8-0-4)S(8-5)G	MESH	C039415
8-041S	MESH	C012630
8-0-4S'	MESH	C039415
