word	source	identifier
Leucocyanidin	MESH	C001532
Dihydroquercetin	MESH	C003377
Naringenin	MESH	C005273
Coniferyl alcohol	MESH	C010559
Cyanidin	MESH	C017154
Delphinidin	MESH	C017185
Cinnamoyl-CoA	MESH	C022903
Naringenin chalcone	MESH	C027329
Cinnamic acid	MESH	C029010
Leucodelphinidin	MESH	C031451
Caffeoyl-CoA	MESH	C058645
Pelargonidin	MESH	C066957
Coniferyl aldehyde	MESH	C075384
Sinapaldehyde	MESH	C075386
p-Coumaraldehyde	MESH	C117045
Sinapyl alcohol	MESH	C496130
Caffeyl aldehyde	MESH	D000447
Anthocyanin	MESH	D000872
Phenylalanine	MESH	D010649
