word	symbol	source	hgnc_symbol	entrez
Gpa2	GPA2	hgnc_alias_symbol	GPHA2	170589
Hxt	Hxt	hgnc_alias_symbol	HAND1	9421
Ras	RAS	bioentities_symbol	HRAS	3265
PKA	PKA	bioentities_symbol	PRKAR1B	5575
PKA	PKA	bioentities_symbol	PRKACA	5566
Gcr2	GCR2	hgnc_alias_symbol	ECD	11319
Rap1	RAP1	hgnc_alias_symbol	TERF2IP	54386
PKA	PKA	bioentities_symbol	PRKAR1A	5573
Gpr1	GPR1	hgnc_symbol	GPR1	2825
PKA	PKA	bioentities_symbol	PRKAR2B	5577
PKA	PKA	bioentities_symbol	PRKACG	5568
PKA	PKA	bioentities_symbol	PRKAR2A	5576
PKA	PKA	bioentities_symbol	PRKACB	5567
Ras	RAS	bioentities_symbol	KRAS	3845
Ras	RAS	bioentities_symbol	NRAS	4893
