word	source	identifier
Alanine	MESH	D000409
aspartate		
glutamate		
AMP	MESH	D000249
Glutamine	MESH	C578860
Inosine	MESH	D007288
Hypoxanthine T	MESH	D019271
Aspartic acid	MESH	C403564
Xanthine	MESH	D019820
Orotic acid	MESH	D009963
Purine	MESH	D011687
Orotidylic acid	MESH	C005417
Guanine	MESH	D006147
Uric acid	MESH	D014527
UMP	MESH	D014542
Uridine	MESH	D014529
Uracil	MESH	D014498
Dihydrouracil	MESH	C007419
Carnosine	MESH	D002336
Histidine	MESH	C115717
Cytosine	MESH	D003596
2'-Deoxyuridine	MESH	D003857
Pyrimidine	MESH	C030986
Thymine	MESH	D013941
3-Aminoisobutyric acid	MESH	C033435
