word	symbol	source	hgnc_symbol	entrez
TLR4	TLR4	hgnc_symbol	TLR4	7099
TBK1	TBK1	hgnc_symbol	TBK1	29110
IKKE	IKKE	hgnc_alias_symbol	IKBKE	9641
IFNAR1	IFNAR1	hgnc_symbol	IFNAR1	3454
IKKB	IKK-beta	hgnc_alias_symbol	IKBKB	3551
IKKA	IKK-alpha	hgnc_alias_symbol	CHUK	1147
IFN-a	IFN-ALPHA	hgnc_alias_symbol	IFNA1	3439
IFN-B	IFNB	bioentities_symbol	IFNB1	3456
JAK1	JAK1	hgnc_symbol	JAK1	3716
IRF9	IRF9	hgnc_symbol	IRF9	10379
GAS	GAS	hgnc_prev_symbol	GAST	2520
STAT2	STAT2	hgnc_symbol	STAT2	6773
ISGF3	ISGF-3	hgnc_alias_symbol	STAT1	6772
STAT1	STAT1	hgnc_symbol	STAT1	6772
e.g.IRF-7,OAS,PKR	PKR	hgnc_alias_symbol	EIF2AK2	5610
IFNAR2	IFNAR2	hgnc_symbol	IFNAR2	3455
RIP1	RIP-1	hgnc_alias_symbol	KRR1	11103
TYK2	TYK2	hgnc_symbol	TYK2	7297
IRF3	IRF3	hgnc_symbol	IRF3	3661
TRAF6	TRAF6	hgnc_symbol	TRAF6	7189
MYD88	MYD88	hgnc_symbol	MYD88	4615
IRF-1	IRF1	hgnc_symbol	IRF1	3659
IRF-7,	IRF7	hgnc_symbol	IRF7	3665
IRAK1)	IRAK1	hgnc_symbol	IRAK1	3654
MD-2	MD-2	hgnc_alias_symbol	LY96	23643
