word	source	identifier
Linoleic Acid	MESH	D008041
Oleic Acid	MESH	D009829
Linoleic A	MESH	D008041
Stearidonic A	MESH	C062895
Octadecadienoic A	MESH	C027369
Dihomo-gamma-Linolenic	MESH	D015126
Eicosatetraenoic A	MESH	D001095
Eicosadienoic A	MESH	C404169
Arachidonic A	MESH	D001095
Eicosapentaenoic A	MESH	D015118
Eicosatrienoic A	MESH	C010944
Docosapentaenoic A	MESH	C026219
Docosatetraenoic A	MESH	C011395
Tetracosatetraenoic A	MESH	C065411
Tetracosapentaenoic A	MESH	C099830
Tetracosahexaenoic A	MESH	C099831
Docosahexaenoic A	MESH	D004281
