word	symbol	source	hgnc_symbol	entrez
Dpp/BMP	BMP	bioentities_symbol	BMP6	654
Dpp/BMP	BMP	bioentities_symbol	GDF7	151449
CyclinD1,Myc	MYC	hgnc_symbol	MYC	4609
Dpp/BMP	BMP	bioentities_symbol	BMP8B	656
Dpp/BMP	BMP	bioentities_symbol	BMP10	27302
Dpp/BMP	BMP	bioentities_symbol	BMP8A	353500
Dpp/BMP	BMP	bioentities_symbol	BMP1	649
IL-6,IL-1B,TNFA,	IL-1B	hgnc_alias_symbol	IL1B	3553
Dpp/BMP	BMP	bioentities_symbol	GDF5	8200
Dpp/BMP	BMP	bioentities_symbol	GDF2	2658
CyclinD1,Myc	Cyclin-D1	bioentities_symbol	CCND1	595
Jag2,	JAG2	hgnc_symbol	JAG2	3714
IL-8,	IL-8	hgnc_alias_symbol	CXCL8	3576
IL-8,IL-13,IL-4	IL-4	hgnc_alias_symbol	IL4	3565
Dpp/BMP	BMP	bioentities_symbol	GDF1	2657
TNFA,	TNF-alpha	hgnc_alias_symbol	TNF	7124
Muc5AC,FOXC2,	MUC5AC	hgnc_symbol	MUC5AC	4586
Dpp/BMP	BMP	bioentities_symbol	BMP15	9210
Dpp/BMP	BMP	bioentities_symbol	GDF6	392255
IL-6,IL-1B,TNFA,	IL-6	hgnc_alias_symbol	IL6	3569
Dpp/BMP	BMP	bioentities_symbol	BMP5	653
Dpp/BMP	BMP	bioentities_symbol	BMP7	655
Muc5AC,FOXC2,	FOXC2	hgnc_symbol	FOXC2	2303
Dpp/BMP	BMP	bioentities_symbol	GDF3	9573
Gli1,	GLI1	hgnc_symbol	GLI1	2735
Gli1,Ptch,	PTCH	hgnc_prev_symbol	PTCH1	5727
IGFBP6,OPN	OPN	hgnc_prev_symbol	SPP1	6696
IL-13,	IL-13	hgnc_alias_symbol	IL13	3596
Ci/Gli	GLI	hgnc_prev_symbol	GLI1	2735
Smo	SMO	hgnc_symbol	SMO	6608
Twist2	TWIST2	hgnc_symbol	TWIST2	117581
Dpp/BMP	BMP	bioentities_symbol	BMP2	650
NS1	NS-1	hgnc_alias_symbol	IVNS1ABP	10625
Dpp/BMP	BMP	bioentities_symbol	BMP4	652
Dpp/BMP	BMP	bioentities_symbol	BMP3	651
IGFBP6,	IGFBP6	hgnc_symbol	IGFBP6	3489
