word	source	identifier
D-Galacturonic acid	MESH	C007819
L-Galactonic acid	MESH	C012991
L-Gulonic acid	MESH	C015252
GDP-L-Gulose	MESH	C480160
L-Galactono-1,4-lactone	MESH	C534014
L-Ascorbic acid	MESH	D001205
D-Fructose-6-P	MESH	D005632
L-Galactose	MESH	D005690
L-Galactose-1-P	MESH	D005690
D-Glucose	MESH	D005947
L-Gulono-1,4-lactone	MESH	D007783
D-Mannose-1-P	MESH	D008358
D-Mannose-6-P	MESH	D008358
UDP	MESH	D014530
UDP-D-Glucuroic acid	MESH	D014530
D-Glucuronic acid	MESH	D020723
D-Glucuronic acid-1-P	MESH	D020723
