word	source	identifier
Glc	MESH	C105508
FDG	MESH	C554683
Lactate	MESH	D019344
Ketone	MESH	D007659
O	MESH	D013481
Glc-6-P	MESH	C089452
FDG-6-P	MESH	C047515
NAD	MESH	D009243
NADPH	MESH	D009249
NADH	MESH	D009243
NADH NAD	MESH	D009243
Pyruvate	MESH	D011773
TCA	MESH	C000589078
H	MESH	D006859
Amino acid	MESH	D000596
oxygen	MESH	D010100
CO	MESH	D002245
1Glucose	MESH	D005947
1Lactate	MESH	D019344
1Acetoacetate	MESH	D000090
18-Hydroxybutyrate	MESH	D006885
Oxygen	MESH	D010100
glucose	MESH	D005947
Oxygen-carbohydrate	MESH	D010100
Oxygen-carbohydrate-ketone	MESH	D010100
