word	source	identifier
AZD3965	MESH	C000592351
Succinyl-CoA	MESH	C012046
Galloflavin	MESH	C572336
ADI-PEG H Arginine	MESH	D001120
Arginine	MESH	D001120
Asparagine	MESH	D001216
Aspartate	MESH	D001224
Cholesterol	MESH	D002784
Cysteine	MESH	D003545
Fatty acid	MESH	D005227
Fumarate	MESH	D005650
Glucose	MESH	D005947
Glutamine	MESH	D005973
Glutathione	MESH	D005978
Glycine	MESH	D005998
Gossypol	MESH	D006072
Metformin	MESH	D008687
Statins Metformin	MESH	D008687
Methionine	MESH	D008715
Methionine  --------- MT	MESH	D008715
Mevalonate	MESH	D008798
Pyruvate	MESH	D011773
Ribose	MESH	D012266
Salicylates	MESH	D012459
Serine	MESH	D012694
Glutamate	MESH	D018698
NADH Glutamate	MESH	D018698
Lactate	MESH	D019344
