word	source	identifier
5-methyltetrahydrofolate2	MESH	C005984
S-succinyl-dihydrolipoamide	MESH	C007409
dihydrolipoamide	MESH	C007409
lipoamide	MESH	C013091
(6R)-5,10-methylenetetrahydrofolate	MESH	C013123
NADX	MESH	C024778
diamide	MESH	D003958
D-Fructose	MESH	D005632
D-fructose	MESH	D005632
1-acylglycerone 3-phosphate	MESH	D010710
1-phosphate	MESH	D010710
1-phosphate(2-)	MESH	D010710
3-phosphate	MESH	D010710
6-phosphate(2-)	MESH	D010710
phosphate	MESH	D010710
putrescine	MESH	D011700
Sulfate	MESH	D013431
