word	symbol	source	hgnc_symbol	entrez
HOIL-1	HOIL1	hgnc_alias_symbol	RBCK1	10616
JNK	JNK	bioentities_symbol	MAPK8	5599
IKK2	IKK2	hgnc_alias_symbol	IKBKB	3551
PKR	PKR	hgnc_alias_symbol	EIF2AK2	5610
IKKE	IKKE	hgnc_alias_symbol	IKBKE	9641
p38	p38	bioentities_symbol	MAPK11	5600
HuR	HuR	hgnc_alias_symbol	ELAVL1	1994
HOIP	HOIP	hgnc_alias_symbol	RNF31	55072
A20	A20	hgnc_alias_symbol	TNFAIP3	7128
AKT1/3	AKT1	hgnc_symbol	AKT1	207
p38	p38	bioentities_symbol	MAPK13	5603
SHARPIN	SHARPIN	hgnc_symbol	SHARPIN	81858
SPATA2	SPATA2	hgnc_symbol	SPATA2	9825
SPHKAP	SPHKAP	hgnc_symbol	SPHKAP	80309
AKT1/3	AKT3	hgnc_symbol	AKT3	10000
TAK1	TAK1	hgnc_alias_symbol	NR2C2	7182
p38	p38	bioentities_symbol	MAPK12	6300
TBK1	TBK1	hgnc_symbol	TBK1	29110
STAT3	STAT3	hgnc_symbol	STAT3	6774
TNF	TNF	hgnc_symbol	TNF	7124
TNFR1	TNFR1	hgnc_prev_symbol	TNFRSF1A	7132
JNK	JNK	bioentities_symbol	MAPK9	5601
TMOD3	TMOD3	hgnc_symbol	TMOD3	29766
c-Jun	c-Jun	hgnc_alias_symbol	JUN	3725
COD	COD	hgnc_alias_symbol	SNRPB	6628
CYLD	CYLD	hgnc_symbol	CYLD	1540
ERK	ERK	bioentities_symbol	MAPK1	5594
ERK	ERK	bioentities_symbol	MAPK3	5595
EXOC4	EXOC4	hgnc_symbol	EXOC4	60412
LIMCH1	LIMCH1	hgnc_symbol	LIMCH1	22998
RelB	RELB	hgnc_symbol	RELB	5971
RIPK1	RIPK1	hgnc_symbol	RIPK1	8737
JNK	JNK	bioentities_symbol	MAPK10	5602
RPS6KB1	RPS6KB1	hgnc_symbol	RPS6KB1	6198
MLKL	MLKL	hgnc_symbol	MLKL	197259
NEMO	NEMO	hgnc_alias_symbol	IKBKG	8517
p38	p38	bioentities_symbol	MAPK14	1432
S23	S23	hgnc_alias_symbol	RPS23	6228
Tpl2	Tpl-2	hgnc_alias_symbol	MAP3K8	1326
CCAR1	CCAR1	hgnc_symbol	CCAR1	55749
c-Fos	c-fos	hgnc_alias_symbol	FOS	2353
TRAF2	TRAF2	hgnc_symbol	TRAF2	7186
TRADD	TRADD	hgnc_symbol	TRADD	8717
