word	source	identifier
Pyruvate	MESH	D011773
+----Glucose	MESH	D005947
NADPH	MESH	D009249
Acetaldehyde	MESH	D000079
NADPHV		
Acetate	MESH	D000085
Acetyl-phosphate	MESH	C011632
ATP	MESH	D000255
Citrate	MESH	C102006
Acetyl-CoA	MESH	D000105
DMAPP	MESH	C043060
Mevalonate	MESH	D008798
TSA	MESH	C070842
NADH	MESH	D009243
FPP	MESH	C039834
Monoterpene	MESH	D039821
Diterpene	MESH	D004224
Triterpene	MESH	D014315
Sesquiterpene	MESH	D012717
Glucose	MESH	D005947
TCA	MESH	C000589078
OAA	MESH	C000588452
Acetoacetyl-CoA	MESH	C010667
Acetoacetyl	MESH	C010667
2-oxo-glutarate	MESH	D005977
Isoprene Squalene	MESH	C005059
Mevalonate-P Squalene	MESH	D008798
Isoprene	MESH	C005059
