word	source	identifier
Glucose	MESH	D005947
Tyrosine		
p-Coumaric acid	MESH	C032171
NADPH	MESH	D009249
Phenylalanine	MESH	C119108
Cinnamic acid	MESH	C029010
Caffeic acid	MESH	D002109
CHI	MESH	C084533
Malonyl-CoA  Acid	MESH	D008316
CoA	MESH	C065987
Naringenin	MESH	C005273
OH	MESH	C031356
Eriodictyol	MESH	C007619
Naringenin chalcone	MESH	C027329
Eriodictyol chalcone	MESH	C007619
chalcone	MESH	D047188
F3'H	MESH	D006859
F3'5'H	MESH	C533290
Pentahydroxy-flavonone	MESH	C106483
Dihydrokaempferol	MESH	C080220
Dihydroquercetin	MESH	C003377
Dihydromyricetin	MESH	C472036
Leucopelargonidin	MESH	C087775
Leucocyanidin	MESH	C001532
Leucodelphinidin	MESH	C031451
O-Glc	MESH	C033620
UDP	MESH	D014530
Pelargonidin	MESH	C066957
Cyanidin	MESH	C017154
Delphinidin	MESH	C017185
Afzelechin	MESH	C510796
Catechin	MESH	D002392
Gallocatechin	MESH	C057580
Pelargonidin-3-0-glucoside	MESH	C078485
Cyanidin-3-0-glucoside	MESH	C114438
Delphinidin-3-0-glucoside	MESH	C494120
H UDP-glucose	MESH	D014532
Glucose-6-P	MESH	D005947
