word	source	identifier
EGCG	MESH	C045651
Ursolic Acid	MESH	C005466
Lupeol	MESH	C010480
Resveratrol	MESH	C059514
Curcumin	MESH	D003474
Polyphenols	MESH	D059808
Apigenin	MESH	D047310
Baicalein	MESH	C006680
Capsaicin	MESH	D002211
Chrysin	MESH	C043561
Crocin	MESH	C029036
Dopamine	MESH	D004298
 Gingerol	MESH	C007845
Piperine	MESH	C008922
Polyphenol	MESH	D059808
Lycopene	MESH	C015329
Punicalagin	MESH	C115642
Tetramethylpyrazine	MESH	C017953
Benzyl	MESH	C503494
Glucosinolate	MESH	D005961
Cucurbitacin	MESH	D054728
Emodin	MESH	D004642
Orientin	MESH	C065886
Isoorientin	MESH	C057912
