word	symbol	source	hgnc_symbol	entrez
Aldo	ALDO	bioentities_symbol	ALDOA	226
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
fat	FAT	hgnc_alias_symbol	CD36	948
HDL	HDL	bioentities_symbol	ALB	213
HDL	HDL	bioentities_symbol	CLU	1191
HDL	HDL	bioentities_symbol	APOA1	335
Aldo	ALDO	bioentities_symbol	ALDOB	229
Aldo	ALDO	bioentities_symbol	ALDOC	230
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
IL-6	IL-6	hgnc_alias_symbol	IL6	3569
MCP-1	MCP-1	hgnc_alias_symbol	CCL2	6347
TG	TG	hgnc_symbol	TG	7038
TNF-a	TNF-alpha	hgnc_alias_symbol	TNF	7124
TNFA	TNF-alpha	hgnc_alias_symbol	TNF	7124
个S1P	S1P	hgnc_alias_symbol	MBTPS1	8720
个SAA,	SAA	bioentities_symbol	SAA4	6291
个SAA,	SAA	bioentities_symbol	SAA1	6288
个SAA,	SAA	bioentities_symbol	SAA2	6289
HDL	HDL	bioentities_symbol	APOA2	336
HDL	HDL	bioentities_symbol	APOE	348
IL-1	IL1	bioentities_symbol	IL1B	3553
IL-1	IL1	bioentities_symbol	IL1A	3552
