word	source	identifier
GSH	MESH	D005978
O ycfF	MESH	D013481
H	MESH	D006859
O	MESH	D013481
GSSG	MESH	D019803
glucose	MESH	D005947
Cys	MESH	C046557
cystine	MESH	D003553
alanine cysteine	MESH	D003545
fructose	MESH	D005632
glyceradehyde-3P	MESH	D010695
Fe-S	MESH	C111959
pyruvate	MESH	D011773
ELOH acetate	MESH	D000085
acetyl-CoA	MESH	D000105
d-lactate	MESH	D019344
malonyl-CoA	MESH	D008316
Nitrogen	MESH	D009584
oxaloacetate	MESH	D010071
malate	MESH	D008293
Fatty acid	MESH	D005227
citrate	MESH	C102006
isocitrate	MESH	D007523
NADH	MESH	D009243
TSA	MESH	C070842
lysine	MESH	C114808
arginine	MESH	D001127
argininosuccinate	MESH	C042049
fumarate	MESH	D005650
succinate	MESH	D013386
ornithine	MESH	C008973
NH	MESH	D000641
histidine	MESH	C115717
aspartate glutamate		
proline	MESH	C489032
Arginine	MESH	D001127
amino acids	MESH	D000596
glutamate		
fructose-6P	MESH	D005632
glutamine	MESH	C578860
UDP-galactose	MESH	D014531
UDP	MESH	D014530
gln-6P UDP	MESH	D014530
Pacetyl		
TCA	MESH	C000589078
argininosuccinate citrulline	MESH	C042049
KPN 04772		
aspartate		
doxycycline	MESH	D004318
streptomycin	MESH	D013307
glucose maltose	MESH	D008320
cystine Fe	MESH	D007501
thiosulfate	MESH	D013885
