word	source	identifier
Riboflavin	MESH	D012256
Folate	MESH	D005492
Pyridoxal-5P	MESH	D011730
Ribose-5P	MESH	D012266
UDP	MESH	D014530
N-acetyl-D-glucosamine	MESH	D000117
Phosphate	MESH	D010710
Ser	MESH	C530429
Cys	MESH	C046557
Glutathione	MESH	D005978
Ala	MESH	C026593
Tyr	MESH	C042696
Phe Trp	MESH	C028281
CoenzymeA	MESH	D003067
Pyruvate	MESH	D011773
Leu	MESH	C038361
Fatty Acid B	MESH	D005227
Thiamine	MESH	D013831
DOXP Acetyl-CoA	MESH	C120117
Malonyl-ACP	MESH	C053078
Fatty acid	MESH	D005227
Fatty Acid	MESH	D005227
Polyisoprenoid	MESH	D000144
Octanoyl	MESH	C034681
Citrate	MESH	C102006
Asn	MESH	C528802
Oxaloacetate	MESH	D010071
Asp	MESH	C108952
Lys	MESH	C026591
Arg	MESH	C076685
NAD	MESH	D009243
Thr	MESH	C055175
Met	MESH	C034758
TSA	MESH	C070842
Biotin	MESH	D001710
Spermidine Met	MESH	D013095
