word	source	identifier
Glucose	MESH	D005947
6P-gluconate	MESH	D005942
Ribulose-5P	MESH	C100182
Fructose-6P	MESH	D005632
Fructose	MESH	D005632
tpiGlyceraldehyde-3P	MESH	D005985
1,3-Bisphosphoglycerate	MESH	C015891
3-Phosphoglycerate	MESH	C005156
Dihydroxy	MESH	C516031
acetone	MESH	D000096
Leucine	MESH	C038361
3P-hydroxy-serA	MESH	C530429
pyruvate	MESH	D011773
Serine	MESH	C047902
serB	MESH	C530429
Alanine	MESH	D000409
L-Serine	MESH	C047902
Glycine	MESH	D005998
L-Lactate	MESH	D019344
Pyruvate	MESH	D011773
isovalerate	MESH	C475857
L-Valine	MESH	C035810
Acetyl-CoA	MESH	D000105
Acetate	MESH	D000085
aldehyde	MESH	D000447
Ethanol	MESH	D000431
Aspartate		
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Lysine	MESH	C114808
Isocitrate	MESH	D007523
Succinate	MESH	D013386
Glyoxylate	MESH	D006038
Glutamate		
Succinyl	MESH	C035687
O	MESH	D013481
