word	source	identifier
kaurene	MESH	C002627
Campestanol	MESH	C003535
campestanol	MESH	C003535
Violaxanthin	MESH	C005613
violaxanthin	MESH	C005613
Obtusifoliol	MESH	C008693
Trans-zeatin riboside	MESH	C009699
Neoxanthin	MESH	C011947
neoxanthin	MESH	C011947
Xanthoxin	MESH	C012475
cis-prenyl	MESH	C016077
Campesterol	MESH	C021273
Brassinolide	MESH	C023623
Zeaxanthin Antheraxanthin	MESH	C031140
kaurenol	MESH	C047875
ent-kaurenoic acid	MESH	C051436
Episterol	MESH	C060242
Castasterone	MESH	C083545
castasterone	MESH	C083545
Phytoene	MESH	C100185
copalyl diphosphate	MESH	C408747
6-oxocampestanol	MESH	C411123
6-deoxocathasterone	MESH	C437446
Abscisic acid	MESH	D000040
adenine	MESH	D000225
adenosine	MESH	D000241
aldehyde	MESH	D000447
B-carotene	MESH	D002338
cholesterol	MESH	D002784
pyrophosphate	MESH	D011756
Squalene	MESH	D013185
1sterol	MESH	D013261
Trans-zeatin	MESH	D015026
cis-zeatin	MESH	D015026
