word	source	identifier
SAH	MESH	C583866
Methionine	MESH	D008715
Choline	MESH	D002794
CYS	MESH	C082474
Dimethylglycine	MESH	C025138
Homocysteine	MESH	D006710
Glutamine	MESH	C578860
Cysteine Glutamate		
5-Oxoproline	MESH	D011761
GSH	MESH	D005978
GSSG	MESH	D019803
O O	MESH	D013481
NADPH	MESH	D009249
Glucose	MESH	D005947
B-OCH	MESH	C542851
Ribose	MESH	D012266
RibP	MESH	C059700
Phosphate	MESH	D010710
6-phosphate	MESH	D010710
FBP	MESH	C504504
Fructose	MESH	D005632
NAD	MESH	D009243
1,6-bisphosphate	MESH	C016473
Glyceraldehyde	MESH	D005985
3-phosphate	MESH	D010710
DPG	MESH	D019794
Diphosphoglycerate	MESH	D019794
ATP	MESH	D000255
Phosphoglycerate	MESH	C008885
Phosphoenolpyruvate	MESH	D010728
DHA GSH	MESH	C111716
Lactate	MESH	D019344
Folate	MESH	D005492
MTHF	MESH	C032418
Carbon	MESH	D002244
