word	source	identifier
Ala	MESH	D000409
Arg	MESH	D001120
Asn	MESH	D001216
Asp	MESH	D001224
Cys	MESH	D003545
Dihydroxyacetone	MESH	D004098
Fatty acids	MESH	D005227
Fructose	MESH	D005632
Fructose-1,6-PP	MESH	D005632
Fumarate	MESH	D005650
Glucose	MESH	D005947
Glucose-6-P	MESH	D005947
Glutathione	MESH	D005978
Glyceraldehyde-3-P	MESH	D005985
Glycerol	MESH	D005990
Glycerol-3-P	MESH	D005990
His	MESH	D006639
Isocitrate	MESH	D007523
Oxoglutarate	MESH	D007656
Leu	MESH	D007930
Lys	MESH	D008239
Met	MESH	D008715
Oxaloacetate	MESH	D010071
Pyruvate	MESH	D011773
Ser	MESH	D012694
Succinate	MESH	D013386
Val	MESH	D014633
Glu	MESH	D018698
Lactate	MESH	D019344
