word	source	identifier
D-galactose	MESH	D005690
galactose	MESH	D005690
UDP-galactose	MESH	D014531
galactinol	MESH	C013536
UDPG	MESH	D014532
sucrose	MESH	D013395
fructose	MESH	D005632
glucose	MESH	D005947
glucose 1-P	MESH	D005947
D-mannose	MESH	D008358
mannose	MESH	D008358
GDP-mannose	MESH	D006155
ascorbate	MESH	D001205
glycerol 3-P	MESH	D005990
TAG	MESH	C069631
acetyl	MESH	C011632
Glyoxylic	MESH	C031150
acyl-CoA	MESH	D000214
ACBP	MESH	C051764
acyl	MESH	D000214
Oleosins	MESH	C510904
glutathione	MESH	D005978
glutamate		
glycine	MESH	D005998
cysteine	MESH	D003545
Amino	MESH	D000596
polyamines	MESH	D011073
arginine	MESH	D001127
B-alanine	MESH	D000409
valine	MESH	C521924
