word	source	identifier
Uroporphyrinogen II	MESH	D014577
Cobalt	MESH	D003035
Hydrogenobyrinic acid	MESH	C072476
diamide	MESH	D003958
Sirohydrochlorin	MESH	C014188
MgATR2	MESH	D008274
Aminopropanol phosphate	MESH	D011412
ribazole	MESH	C015491
Adenosylcobalamin	MESH	C000913
Adenosyl	MESH	C025282
NADPH	MESH	D009249
COOH	MESH	C102887
L-Threonine	MESH	C033059
1-Amino-2-propanol	MESH	C008544
phosphate	MESH	D010710
L-threonine phosphate	MESH	C465400
Dimethylbenzimidazole	MESH	C015158
ribazole phosphate	MESH	C015491
