word	source	identifier
3-phosphoglycerate	MESH	C005156
2-phosphoglycerate	MESH	C008885
1,3-Bisphosphoglycerate	MESH	C015891
5,10-MTHF	MESH	C032418
Alanine	MESH	D000409
Arginine	MESH	D001120
Aspartate	MESH	D001224
Cysteine	MESH	D003545
Cystine	MESH	D003553
Dihydroxyacetone	MESH	D004098
Fructose	MESH	D005632
Fructose-6-P	MESH	D005632
Glucosamine-6-P	MESH	D005944
Glucose	MESH	D005947
Glucose-6-P	MESH	D005947
Glutamine	MESH	D005973
Glyceraldehyde	MESH	D005985
Glycine	MESH	D005998
Homocysteine	MESH	D006710
Isocitrate	MESH	D007523
Methionine	MESH	D008715
Oxaloacetate	MESH	D010071
Phosphoenolpyruvate	MESH	D010728
Proline	MESH	D011392
Pyruvate	MESH	D011773
Ribose-5-P	MESH	D012266
Serine	MESH	D012694
Succinate	MESH	D013386
Glutamate	MESH	D018698
Lactate	MESH	D019344
