word	source	identifier
Indole-3-acetaldehyde	MESH	C001655
2-oxobutanoate	MESH	C005087
cis-Zeatin-riboside	MESH	C009699
Indole-3-acetic acid	MESH	C030737
Tryptamine	MESH	C030820
DMAPP	MESH	C043060
Methanol	MESH	D000432
Amine	MESH	D000588
Formaldehyde	MESH	D005557
Formate	MESH	D005561
fumarate	MESH	D005650
glycine	MESH	D005998
glyoxylate	MESH	D006038
malate	MESH	D008293
Serine	MESH	D012694
serine	MESH	D012694
succinate	MESH	D013386
Trehalose	MESH	D014199
OH Tryptophan	MESH	D014364
Tryptophan	MESH	D014364
Vitamin B12	MESH	D014805
Zeatin	MESH	D015026
cis-Zeatin	MESH	D015026
